/workspace/modded-nanogpt/exp/best.py:27: SyntaxWarning: invalid escape sequence '\s'
step:185/5100 train_loss:5.1721 train_time:16440ms step_avg:93.94ms
step:186/5100 train_loss:5.6361 train_time:16534ms step_avg:93.94ms
step:187/5100 train_loss:5.3600 train_time:16628ms step_avg:93.95ms
step:188/5100 train_loss:5.3445 train_time:16725ms step_avg:93.96ms
step:189/5100 train_loss:5.3769 train_time:16817ms step_avg:93.95ms
step:190/5100 train_loss:5.4055 train_time:16910ms step_avg:93.94ms
step:191/5100 train_loss:5.3765 train_time:17006ms step_avg:93.96ms
step:192/5100 train_loss:5.1988 train_time:17096ms step_avg:93.93ms
step:193/5100 train_loss:5.4371 train_time:17189ms step_avg:93.93ms
step:194/5100 train_loss:5.3029 train_time:17285ms step_avg:93.94ms
step:195/5100 train_loss:5.3549 train_time:17376ms step_avg:93.93ms
step:196/5100 train_loss:5.1249 train_time:17469ms step_avg:93.92ms
step:197/5100 train_loss:5.3589 train_time:17564ms step_avg:93.92ms
step:198/5100 train_loss:5.1962 train_time:17655ms step_avg:93.91ms
step:199/5100 train_loss:5.2590 train_time:17746ms step_avg:93.90ms
step:200/5100 train_loss:5.3220 train_time:17842ms step_avg:93.91ms
step:201/5100 train_loss:5.4772 train_time:17937ms step_avg:93.91ms
step:202/5100 train_loss:5.2317 train_time:18033ms step_avg:93.92ms
step:203/5100 train_loss:5.5282 train_time:18124ms step_avg:93.90ms
step:204/5100 train_loss:5.2569 train_time:18217ms step_avg:93.90ms
step:205/5100 train_loss:5.3154 train_time:18314ms step_avg:93.92ms
step:206/5100 train_loss:5.3026 train_time:18404ms step_avg:93.90ms
step:207/5100 train_loss:5.1642 train_time:18497ms step_avg:93.89ms
step:208/5100 train_loss:5.2404 train_time:18588ms step_avg:93.88ms
step:209/5100 train_loss:5.5202 train_time:18680ms step_avg:93.87ms
step:210/5100 train_loss:5.3957 train_time:18775ms step_avg:93.87ms
step:211/5100 train_loss:5.1806 train_time:18867ms step_avg:93.86ms
step:212/5100 train_loss:5.2635 train_time:18959ms step_avg:93.86ms
step:213/5100 train_loss:5.4258 train_time:19053ms step_avg:93.86ms
step:214/5100 train_loss:5.2789 train_time:19148ms step_avg:93.87ms
step:215/5100 train_loss:5.2412 train_time:19238ms step_avg:93.84ms
step:216/5100 train_loss:5.3845 train_time:19333ms step_avg:93.85ms
step:217/5100 train_loss:5.2041 train_time:19440ms step_avg:93.91ms
step:218/5100 train_loss:5.0403 train_time:19535ms step_avg:93.92ms
step:219/5100 train_loss:5.2286 train_time:19630ms step_avg:93.92ms
step:220/5100 train_loss:5.1005 train_time:19725ms step_avg:93.93ms
step:221/5100 train_loss:5.0450 train_time:19816ms step_avg:93.92ms
step:222/5100 train_loss:5.2217 train_time:19910ms step_avg:93.91ms
step:223/5100 train_loss:5.2753 train_time:20002ms step_avg:93.90ms
step:224/5100 train_loss:5.2205 train_time:20091ms step_avg:93.89ms
step:225/5100 train_loss:5.1891 train_time:20187ms step_avg:93.89ms
step:226/5100 train_loss:5.3098 train_time:20280ms step_avg:93.89ms
step:227/5100 train_loss:5.1529 train_time:20370ms step_avg:93.87ms
step:228/5100 train_loss:5.2539 train_time:20465ms step_avg:93.88ms
step:229/5100 train_loss:5.3369 train_time:20560ms step_avg:93.88ms
step:230/5100 train_loss:5.3333 train_time:20653ms step_avg:93.88ms
step:231/5100 train_loss:5.3997 train_time:20748ms step_avg:93.88ms
step:232/5100 train_loss:5.2380 train_time:20839ms step_avg:93.87ms
step:233/5100 train_loss:5.1317 train_time:20931ms step_avg:93.86ms
step:234/5100 train_loss:5.1262 train_time:21028ms step_avg:93.88ms
step:235/5100 train_loss:5.0645 train_time:21128ms step_avg:93.90ms
step:236/5100 train_loss:5.2253 train_time:21224ms step_avg:93.91ms
step:237/5100 train_loss:5.0781 train_time:21315ms step_avg:93.90ms
step:238/5100 train_loss:5.3262 train_time:21410ms step_avg:93.90ms
step:239/5100 train_loss:5.2208 train_time:21506ms step_avg:93.91ms
step:240/5100 train_loss:5.1333 train_time:21603ms step_avg:93.93ms
step:241/5100 train_loss:5.3821 train_time:21696ms step_avg:93.92ms
step:242/5100 train_loss:5.1051 train_time:21786ms step_avg:93.91ms
step:243/5100 train_loss:5.2159 train_time:21880ms step_avg:93.91ms
step:244/5100 train_loss:5.1033 train_time:21973ms step_avg:93.90ms
step:245/5100 train_loss:5.1843 train_time:22068ms step_avg:93.91ms
step:246/5100 train_loss:5.6680 train_time:22161ms step_avg:93.90ms
step:247/5100 train_loss:5.3190 train_time:22252ms step_avg:93.89ms
step:248/5100 train_loss:5.1456 train_time:22348ms step_avg:93.90ms
step:249/5100 train_loss:5.0719 train_time:22445ms step_avg:93.91ms
step:250/5100 train_loss:4.9648 train_time:22542ms step_avg:93.92ms
step:251/5100 train_loss:4.9522 train_time:22637ms step_avg:93.93ms
step:252/5100 train_loss:5.1198 train_time:22733ms step_avg:93.94ms
step:253/5100 train_loss:5.0513 train_time:22827ms step_avg:93.94ms
step:254/5100 train_loss:5.1754 train_time:22922ms step_avg:93.94ms
step:255/5100 train_loss:5.1421 train_time:23014ms step_avg:93.93ms
step:256/5100 train_loss:5.2291 train_time:23106ms step_avg:93.93ms
step:257/5100 train_loss:5.1735 train_time:23198ms step_avg:93.92ms
step:258/5100 train_loss:5.2678 train_time:23294ms step_avg:93.93ms
step:259/5100 train_loss:5.0900 train_time:23390ms step_avg:93.94ms
step:260/5100 train_loss:5.1404 train_time:23481ms step_avg:93.93ms
step:261/5100 train_loss:5.0413 train_time:23574ms step_avg:93.92ms
step:262/5100 train_loss:5.0205 train_time:23667ms step_avg:93.92ms
step:263/5100 train_loss:5.1446 train_time:23759ms step_avg:93.91ms
step:264/5100 train_loss:5.1397 train_time:23851ms step_avg:93.90ms
step:265/5100 train_loss:5.0596 train_time:23946ms step_avg:93.90ms
step:266/5100 train_loss:5.1718 train_time:24035ms step_avg:93.89ms
step:267/5100 train_loss:5.1036 train_time:24131ms step_avg:93.90ms
step:268/5100 train_loss:5.1492 train_time:24227ms step_avg:93.90ms
step:269/5100 train_loss:5.0178 train_time:24322ms step_avg:93.91ms
step:270/5100 train_loss:5.0579 train_time:24414ms step_avg:93.90ms
step:271/5100 train_loss:5.1785 train_time:24510ms step_avg:93.91ms
step:272/5100 train_loss:5.0786 train_time:24605ms step_avg:93.91ms
step:273/5100 train_loss:5.1256 train_time:24697ms step_avg:93.91ms
step:274/5100 train_loss:5.2638 train_time:24790ms step_avg:93.90ms
step:275/5100 train_loss:5.2218 train_time:24885ms step_avg:93.91ms
step:276/5100 train_loss:5.1674 train_time:24981ms step_avg:93.91ms
step:277/5100 train_loss:5.1668 train_time:25076ms step_avg:93.92ms
step:278/5100 train_loss:5.2875 train_time:25166ms step_avg:93.90ms
step:279/5100 train_loss:5.1837 train_time:25262ms step_avg:93.91ms
step:280/5100 train_loss:5.0225 train_time:25356ms step_avg:93.91ms
step:281/5100 train_loss:4.9761 train_time:25451ms step_avg:93.92ms
step:282/5100 train_loss:5.2381 train_time:25544ms step_avg:93.91ms
step:283/5100 train_loss:4.9915 train_time:25641ms step_avg:93.92ms
step:284/5100 train_loss:4.8859 train_time:25738ms step_avg:93.93ms
step:285/5100 train_loss:5.0420 train_time:25832ms step_avg:93.93ms
step:286/5100 train_loss:5.1641 train_time:25927ms step_avg:93.94ms
step:287/5100 train_loss:5.0485 train_time:26018ms step_avg:93.93ms
step:288/5100 train_loss:5.0579 train_time:26111ms step_avg:93.92ms
step:289/5100 train_loss:5.0534 train_time:26206ms step_avg:93.93ms
step:290/5100 train_loss:5.1584 train_time:26300ms step_avg:93.93ms
step:291/5100 train_loss:5.2552 train_time:26390ms step_avg:93.91ms
step:292/5100 train_loss:5.0348 train_time:26485ms step_avg:93.92ms
step:293/5100 train_loss:5.3789 train_time:26580ms step_avg:93.92ms
step:294/5100 train_loss:5.2041 train_time:26668ms step_avg:93.90ms
step:295/5100 train_loss:4.9463 train_time:26763ms step_avg:93.91ms
step:296/5100 train_loss:4.7995 train_time:26854ms step_avg:93.89ms
step:297/5100 train_loss:4.9947 train_time:26944ms step_avg:93.88ms
step:298/5100 train_loss:5.0043 train_time:27037ms step_avg:93.88ms
step:299/5100 train_loss:5.0048 train_time:27135ms step_avg:93.89ms
step:300/5100 train_loss:4.9692 train_time:27229ms step_avg:93.89ms
step:301/5100 train_loss:5.0070 train_time:27321ms step_avg:93.89ms
step:302/5100 train_loss:5.0408 train_time:27417ms step_avg:93.89ms
step:303/5100 train_loss:5.0569 train_time:27510ms step_avg:93.89ms
step:304/5100 train_loss:5.1117 train_time:27601ms step_avg:93.88ms
step:305/5100 train_loss:5.0977 train_time:27695ms step_avg:93.88ms
step:306/5100 train_loss:5.0221 train_time:27790ms step_avg:93.88ms
step:307/5100 train_loss:5.0353 train_time:27880ms step_avg:93.87ms
step:308/5100 train_loss:5.0067 train_time:27971ms step_avg:93.86ms
step:309/5100 train_loss:4.9159 train_time:28066ms step_avg:93.87ms
step:310/5100 train_loss:5.1310 train_time:28159ms step_avg:93.86ms
step:311/5100 train_loss:5.1055 train_time:28250ms step_avg:93.85ms
step:312/5100 train_loss:5.0947 train_time:28345ms step_avg:93.86ms
step:313/5100 train_loss:5.2483 train_time:28439ms step_avg:93.86ms
step:314/5100 train_loss:4.9324 train_time:28535ms step_avg:93.86ms
step:315/5100 train_loss:4.9621 train_time:28627ms step_avg:93.86ms
step:316/5100 train_loss:4.8729 train_time:28721ms step_avg:93.86ms
step:317/5100 train_loss:4.9077 train_time:28816ms step_avg:93.86ms
step:318/5100 train_loss:4.9049 train_time:28910ms step_avg:93.86ms
step:319/5100 train_loss:4.9733 train_time:29005ms step_avg:93.87ms
step:320/5100 train_loss:5.0109 train_time:29100ms step_avg:93.87ms
step:321/5100 train_loss:5.0632 train_time:29191ms step_avg:93.86ms
step:322/5100 train_loss:4.9194 train_time:29285ms step_avg:93.86ms
step:323/5100 train_loss:4.9927 train_time:29376ms step_avg:93.85ms
step:324/5100 train_loss:4.9383 train_time:29469ms step_avg:93.85ms
step:325/5100 train_loss:5.0120 train_time:29559ms step_avg:93.84ms
step:326/5100 train_loss:5.0759 train_time:29650ms step_avg:93.83ms
step:327/5100 train_loss:5.0528 train_time:29746ms step_avg:93.84ms
step:328/5100 train_loss:4.9054 train_time:29841ms step_avg:93.84ms
step:329/5100 train_loss:5.0556 train_time:29931ms step_avg:93.83ms
step:330/5100 train_loss:4.8759 train_time:30027ms step_avg:93.83ms
step:331/5100 train_loss:4.8940 train_time:30119ms step_avg:93.83ms
step:332/5100 train_loss:4.7849 train_time:30215ms step_avg:93.84ms
step:333/5100 train_loss:5.0176 train_time:30310ms step_avg:93.84ms
step:334/5100 train_loss:4.9663 train_time:30409ms step_avg:93.85ms
step:335/5100 train_loss:4.9621 train_time:30496ms step_avg:93.83ms
step:336/5100 train_loss:5.0602 train_time:30590ms step_avg:93.83ms
step:337/5100 train_loss:4.9126 train_time:30687ms step_avg:93.84ms
step:338/5100 train_loss:4.9580 train_time:30776ms step_avg:93.83ms
step:339/5100 train_loss:5.0491 train_time:30869ms step_avg:93.83ms
step:340/5100 train_loss:5.2011 train_time:30962ms step_avg:93.83ms
step:341/5100 train_loss:5.1459 train_time:31052ms step_avg:93.81ms
step:342/5100 train_loss:4.9526 train_time:31148ms step_avg:93.82ms
step:343/5100 train_loss:4.7927 train_time:31240ms step_avg:93.81ms
step:344/5100 train_loss:4.9565 train_time:31330ms step_avg:93.80ms
step:345/5100 train_loss:4.8574 train_time:31426ms step_avg:93.81ms
step:346/5100 train_loss:4.9006 train_time:31520ms step_avg:93.81ms
step:347/5100 train_loss:4.9469 train_time:31611ms step_avg:93.80ms
step:348/5100 train_loss:4.9207 train_time:31706ms step_avg:93.81ms
step:349/5100 train_loss:4.8760 train_time:31800ms step_avg:93.81ms
step:350/5100 train_loss:4.8709 train_time:31895ms step_avg:93.81ms
step:351/5100 train_loss:4.8894 train_time:31989ms step_avg:93.81ms
step:352/5100 train_loss:4.8369 train_time:32084ms step_avg:93.81ms
step:353/5100 train_loss:4.8441 train_time:32181ms step_avg:93.82ms
step:354/5100 train_loss:5.0441 train_time:32273ms step_avg:93.82ms
step:355/5100 train_loss:4.8844 train_time:32364ms step_avg:93.81ms
step:356/5100 train_loss:4.9488 train_time:32455ms step_avg:93.80ms
step:357/5100 train_loss:4.8350 train_time:32550ms step_avg:93.80ms
step:358/5100 train_loss:4.7516 train_time:32641ms step_avg:93.80ms
step:359/5100 train_loss:4.8405 train_time:32734ms step_avg:93.79ms
step:360/5100 train_loss:4.8232 train_time:32831ms step_avg:93.80ms
step:361/5100 train_loss:4.7765 train_time:32928ms step_avg:93.81ms
step:362/5100 train_loss:4.8294 train_time:33025ms step_avg:93.82ms
step:363/5100 train_loss:4.9426 train_time:33114ms step_avg:93.81ms
step:364/5100 train_loss:4.9368 train_time:33213ms step_avg:93.82ms
step:365/5100 train_loss:4.8830 train_time:33303ms step_avg:93.81ms
step:366/5100 train_loss:4.8387 train_time:33394ms step_avg:93.80ms
step:367/5100 train_loss:4.9240 train_time:33489ms step_avg:93.81ms
step:368/5100 train_loss:4.9581 train_time:33585ms step_avg:93.81ms
step:369/5100 train_loss:4.8555 train_time:33675ms step_avg:93.80ms
step:370/5100 train_loss:4.7516 train_time:33769ms step_avg:93.80ms
step:371/5100 train_loss:4.8843 train_time:33860ms step_avg:93.80ms
step:372/5100 train_loss:4.9551 train_time:33951ms step_avg:93.79ms
step:373/5100 train_loss:4.7843 train_time:34046ms step_avg:93.79ms
step:374/5100 train_loss:4.7336 train_time:34143ms step_avg:93.80ms
step:375/5100 train_loss:4.9214 train_time:34233ms step_avg:93.79ms
step:376/5100 train_loss:4.8691 train_time:34328ms step_avg:93.79ms
step:377/5100 train_loss:4.9345 train_time:34425ms step_avg:93.80ms
step:378/5100 train_loss:4.8633 train_time:34519ms step_avg:93.80ms
step:379/5100 train_loss:4.8969 train_time:34611ms step_avg:93.80ms
step:380/5100 train_loss:4.8829 train_time:34703ms step_avg:93.79ms
step:381/5100 train_loss:4.8859 train_time:34795ms step_avg:93.79ms
step:382/5100 train_loss:4.8816 train_time:34888ms step_avg:93.78ms
