/workspace/modded-nanogpt/exp/b_untie.py:27: SyntaxWarning: invalid escape sequence '\s'
step:184/5100 train_loss:5.3175 train_time:24890ms step_avg:143.04ms
step:185/5100 train_loss:5.3402 train_time:25034ms step_avg:143.05ms
step:186/5100 train_loss:5.2338 train_time:25177ms step_avg:143.05ms
step:187/5100 train_loss:5.3219 train_time:25319ms step_avg:143.04ms
step:188/5100 train_loss:5.3045 train_time:25462ms step_avg:143.04ms
step:189/5100 train_loss:5.3680 train_time:25603ms step_avg:143.04ms
step:190/5100 train_loss:5.3381 train_time:25747ms step_avg:143.04ms
step:191/5100 train_loss:5.3445 train_time:25892ms step_avg:143.05ms
step:192/5100 train_loss:5.3508 train_time:26031ms step_avg:143.03ms
step:193/5100 train_loss:5.2527 train_time:26177ms step_avg:143.04ms
step:194/5100 train_loss:5.2668 train_time:26316ms step_avg:143.02ms
step:195/5100 train_loss:5.3090 train_time:26461ms step_avg:143.03ms
step:196/5100 train_loss:5.2544 train_time:26606ms step_avg:143.04ms
step:197/5100 train_loss:5.2073 train_time:26751ms step_avg:143.05ms
step:198/5100 train_loss:5.3314 train_time:26892ms step_avg:143.04ms
step:199/5100 train_loss:5.3084 train_time:27034ms step_avg:143.04ms
step:200/5100 train_loss:5.2363 train_time:27180ms step_avg:143.05ms
step:201/5100 train_loss:5.2201 train_time:27322ms step_avg:143.05ms
step:202/5100 train_loss:5.3472 train_time:27469ms step_avg:143.07ms
step:203/5100 train_loss:5.0916 train_time:27610ms step_avg:143.06ms
step:204/5100 train_loss:5.1960 train_time:27753ms step_avg:143.06ms
step:205/5100 train_loss:5.1959 train_time:27895ms step_avg:143.05ms
step:206/5100 train_loss:5.2389 train_time:28033ms step_avg:143.03ms
step:207/5100 train_loss:5.2240 train_time:28176ms step_avg:143.02ms
step:208/5100 train_loss:5.3947 train_time:28319ms step_avg:143.02ms
step:209/5100 train_loss:5.2157 train_time:28463ms step_avg:143.03ms
step:210/5100 train_loss:5.2572 train_time:28607ms step_avg:143.04ms
step:211/5100 train_loss:5.2384 train_time:28750ms step_avg:143.03ms
step:212/5100 train_loss:5.1926 train_time:28892ms step_avg:143.03ms
step:213/5100 train_loss:5.2336 train_time:29033ms step_avg:143.02ms
step:214/5100 train_loss:5.2060 train_time:29176ms step_avg:143.02ms
step:215/5100 train_loss:5.2424 train_time:29322ms step_avg:143.03ms
step:216/5100 train_loss:5.2699 train_time:29462ms step_avg:143.02ms
step:217/5100 train_loss:5.1610 train_time:29604ms step_avg:143.02ms
step:218/5100 train_loss:5.3453 train_time:29743ms step_avg:143.00ms
step:219/5100 train_loss:5.1345 train_time:29888ms step_avg:143.01ms
step:220/5100 train_loss:5.1938 train_time:30030ms step_avg:143.00ms
step:221/5100 train_loss:5.1251 train_time:30172ms step_avg:143.00ms
step:222/5100 train_loss:5.2076 train_time:30320ms step_avg:143.02ms
step:223/5100 train_loss:5.1903 train_time:30467ms step_avg:143.04ms
step:224/5100 train_loss:5.1286 train_time:30611ms step_avg:143.04ms
step:225/5100 train_loss:5.1644 train_time:30756ms step_avg:143.05ms
step:226/5100 train_loss:5.0682 train_time:30900ms step_avg:143.05ms
step:227/5100 train_loss:5.1937 train_time:31041ms step_avg:143.04ms
step:228/5100 train_loss:5.0932 train_time:31183ms step_avg:143.04ms
step:229/5100 train_loss:5.2453 train_time:31326ms step_avg:143.04ms
step:230/5100 train_loss:5.1538 train_time:31470ms step_avg:143.05ms
step:231/5100 train_loss:5.2050 train_time:31613ms step_avg:143.04ms
step:232/5100 train_loss:5.2553 train_time:31755ms step_avg:143.04ms
step:233/5100 train_loss:5.0039 train_time:31900ms step_avg:143.05ms
step:234/5100 train_loss:5.1441 train_time:32043ms step_avg:143.05ms
step:235/5100 train_loss:5.0985 train_time:32188ms step_avg:143.06ms
step:236/5100 train_loss:5.0807 train_time:32329ms step_avg:143.05ms
step:237/5100 train_loss:5.1349 train_time:32474ms step_avg:143.06ms
step:238/5100 train_loss:5.2009 train_time:32615ms step_avg:143.05ms
step:239/5100 train_loss:5.1606 train_time:32758ms step_avg:143.05ms
step:240/5100 train_loss:5.1118 train_time:32897ms step_avg:143.03ms
step:241/5100 train_loss:5.0285 train_time:33036ms step_avg:143.01ms
step:242/5100 train_loss:5.0243 train_time:33176ms step_avg:143.00ms
step:243/5100 train_loss:5.0849 train_time:33320ms step_avg:143.00ms
step:244/5100 train_loss:5.2373 train_time:33463ms step_avg:143.00ms
step:245/5100 train_loss:5.0694 train_time:33608ms step_avg:143.01ms
step:246/5100 train_loss:5.1113 train_time:33753ms step_avg:143.02ms
step:247/5100 train_loss:5.0478 train_time:33894ms step_avg:143.01ms
step:248/5100 train_loss:5.0882 train_time:34033ms step_avg:142.99ms
step:249/5100 train_loss:5.2147 train_time:34175ms step_avg:142.99ms
step:250/5100 train_loss:4.9880 train_time:34313ms step_avg:142.97ms
step:251/5100 train_loss:5.0973 train_time:34457ms step_avg:142.98ms
step:252/5100 train_loss:5.1541 train_time:34596ms step_avg:142.96ms
step:253/5100 train_loss:5.0835 train_time:34738ms step_avg:142.95ms
step:254/5100 train_loss:5.0337 train_time:34879ms step_avg:142.95ms
step:255/5100 train_loss:4.9808 train_time:35024ms step_avg:142.95ms
step:256/5100 train_loss:5.1627 train_time:35171ms step_avg:142.97ms
step:257/5100 train_loss:5.1963 train_time:35310ms step_avg:142.96ms
step:258/5100 train_loss:4.9663 train_time:35452ms step_avg:142.95ms
step:259/5100 train_loss:5.1042 train_time:35592ms step_avg:142.94ms
step:260/5100 train_loss:4.9371 train_time:35735ms step_avg:142.94ms
step:261/5100 train_loss:5.1376 train_time:35878ms step_avg:142.94ms
step:262/5100 train_loss:5.1082 train_time:36019ms step_avg:142.93ms
step:263/5100 train_loss:5.0406 train_time:36162ms step_avg:142.93ms
step:264/5100 train_loss:4.9892 train_time:36304ms step_avg:142.93ms
step:265/5100 train_loss:5.2055 train_time:36449ms step_avg:142.94ms
step:266/5100 train_loss:4.9830 train_time:36591ms step_avg:142.93ms
step:267/5100 train_loss:5.0398 train_time:36735ms step_avg:142.94ms
step:268/5100 train_loss:5.0185 train_time:36880ms step_avg:142.94ms
step:269/5100 train_loss:5.1426 train_time:37024ms step_avg:142.95ms
step:270/5100 train_loss:5.1786 train_time:37162ms step_avg:142.93ms
step:271/5100 train_loss:5.1190 train_time:37301ms step_avg:142.92ms
step:272/5100 train_loss:5.0914 train_time:37445ms step_avg:142.92ms
step:273/5100 train_loss:5.1983 train_time:37584ms step_avg:142.91ms
step:274/5100 train_loss:4.9236 train_time:37726ms step_avg:142.90ms
step:275/5100 train_loss:5.0304 train_time:37864ms step_avg:142.88ms
step:276/5100 train_loss:5.1573 train_time:38007ms step_avg:142.88ms
step:277/5100 train_loss:5.0414 train_time:38146ms step_avg:142.87ms
step:278/5100 train_loss:4.9919 train_time:38287ms step_avg:142.86ms
step:279/5100 train_loss:5.0414 train_time:38428ms step_avg:142.85ms
step:280/5100 train_loss:5.0793 train_time:38570ms step_avg:142.85ms
step:281/5100 train_loss:5.0195 train_time:38710ms step_avg:142.84ms
step:282/5100 train_loss:5.0231 train_time:38854ms step_avg:142.84ms
step:283/5100 train_loss:4.9035 train_time:38998ms step_avg:142.85ms
step:284/5100 train_loss:5.0601 train_time:39140ms step_avg:142.85ms
step:285/5100 train_loss:5.0533 train_time:39287ms step_avg:142.86ms
step:286/5100 train_loss:4.9973 train_time:39427ms step_avg:142.85ms
step:287/5100 train_loss:5.0731 train_time:39569ms step_avg:142.85ms
step:288/5100 train_loss:5.0167 train_time:39709ms step_avg:142.84ms
step:289/5100 train_loss:5.0028 train_time:39853ms step_avg:142.84ms
step:290/5100 train_loss:4.8937 train_time:39994ms step_avg:142.84ms
step:291/5100 train_loss:5.0859 train_time:40141ms step_avg:142.85ms
step:292/5100 train_loss:4.9669 train_time:40282ms step_avg:142.85ms
step:293/5100 train_loss:5.0488 train_time:40427ms step_avg:142.85ms
step:294/5100 train_loss:5.0133 train_time:40568ms step_avg:142.84ms
step:295/5100 train_loss:4.9439 train_time:40711ms step_avg:142.85ms
step:296/5100 train_loss:5.0419 train_time:40850ms step_avg:142.83ms
step:297/5100 train_loss:5.0987 train_time:40996ms step_avg:142.84ms
step:298/5100 train_loss:5.0353 train_time:41135ms step_avg:142.83ms
step:299/5100 train_loss:4.9764 train_time:41280ms step_avg:142.84ms
step:300/5100 train_loss:4.8939 train_time:41423ms step_avg:142.84ms
step:301/5100 train_loss:5.0452 train_time:41569ms step_avg:142.85ms
step:302/5100 train_loss:5.0174 train_time:41710ms step_avg:142.84ms
step:303/5100 train_loss:4.9138 train_time:41850ms step_avg:142.83ms
step:304/5100 train_loss:4.8620 train_time:41995ms step_avg:142.84ms
step:305/5100 train_loss:5.0221 train_time:42133ms step_avg:142.82ms
step:306/5100 train_loss:5.1816 train_time:42278ms step_avg:142.83ms
step:307/5100 train_loss:4.9389 train_time:42419ms step_avg:142.82ms
step:308/5100 train_loss:5.0312 train_time:42560ms step_avg:142.82ms
step:309/5100 train_loss:4.9775 train_time:42702ms step_avg:142.82ms
step:310/5100 train_loss:5.1251 train_time:42845ms step_avg:142.82ms
step:311/5100 train_loss:4.9652 train_time:42991ms step_avg:142.83ms
step:312/5100 train_loss:4.8911 train_time:43132ms step_avg:142.82ms
step:313/5100 train_loss:5.0732 train_time:43276ms step_avg:142.82ms
step:314/5100 train_loss:4.8398 train_time:43420ms step_avg:142.83ms
step:315/5100 train_loss:5.0272 train_time:43561ms step_avg:142.82ms
step:316/5100 train_loss:4.6034 train_time:43705ms step_avg:142.83ms
step:317/5100 train_loss:4.8820 train_time:43846ms step_avg:142.82ms
step:318/5100 train_loss:4.9993 train_time:43991ms step_avg:142.83ms
step:319/5100 train_loss:4.8738 train_time:44134ms step_avg:142.83ms
step:320/5100 train_loss:4.9201 train_time:44276ms step_avg:142.82ms
step:321/5100 train_loss:4.9674 train_time:44416ms step_avg:142.82ms
step:322/5100 train_loss:4.8997 train_time:44559ms step_avg:142.82ms
step:323/5100 train_loss:4.8492 train_time:44703ms step_avg:142.82ms
